label,qname,qdcount,ancount,arcount,nscount,qd_qname_len,qd_qname_shannon,qd_qtype,an_rrname_len,an_rrname_shannon,an_type,an_ttl,an_rdata_len,an_rdata_shannon,ar_rrname_len,ar_rrname_shanonn,ar_type,ar_rdata_len,ar_rdata_shannon
1,q+Z/8YAJCEN8ZjNX481+iIGYiMHlJYtaoeWf+9OklOUriqss4TykjckqOQ2n59n.qPYSMq8IeDGOpgg5Ch4IDNEMsFbrc37J/WPclRRMn20BXrN/IzZun4CC26FQ2s8.G02hp13TX6VYYFOaVUEI/t0aP2pC74AnOXNGF9B41bpkE52c8z.hidemyself.org.,1,1,0,0,194,5.75835701581307,16,194,5.75835701581307,16,3,2,1.0,0,0,0,0,0
1,q+Z/8oAKCPuczMrSiXU3MsOTvMK7u0KwOyVAMRyzBkvs8PsSZpG0pSzxNeYLP5p.ySXibNQBElVFalIwQWjCQ/BDcyF+/TQNxP4i3sedATffhaHBb3KjTQgiRUX4ET8.uM2T+LVWIxmVVlVE1svY4HwWmq2CKwUXbgmiNzrP7xI9NjqnRE.hidemyself.org.,1,1,0,0,194,5.814323494859111,16,194,5.814323494859111,16,3,2,1.0,0,0,0,0,0
1,q+aABIAcBA.hidemyself.org.,1,0,0,0,26,4.18083298720544,16,0,0,0,0,0,0,0,0,0,0,0
1,q+Z/84ALCCKrtC9wa8tNf6MDuZ+0nLPQIq2rADDVkV+xEs+hfniDIP82k9UYUjo.eLda0Hl2NH1ZxHjCqvyswpuQaGQkXXokF2mQuf4hzJwjqxqSfPxUOjo5WRjMAk7.dlAX8VkMkKE688ufAyzws6qRyD7K3e8dkRzM+bY18OdW/6/rk6.hidemyself.org.,1,1,0,0,194,5.757723237171761,16,194,5.757723237171761,16,3,2,1.0,0,0,0,0,0
1,q+Z/9IAMCOyqNntGR69ckuSr0j4HGinCj2j+lqpgYwnFoQohuV/J2CRKRQyybdW.JkB1ijIEqiEX/X0eEw6LrxWDYQ1pQtss2dnjCKs3vKqhiXCP3WnyWL/4r6BMfMi.UfeIc/rm9zxd6raIb+mvxZZxgshUXPzuRUKY+t+KHdzEe+1E30.hidemyself.org.,1,1,0,0,194,5.775566395069406,16,194,5.775566395069406,16,3,2,1.0,0,0,0,0,0
1,q+aABYAdBA.hidemyself.org.,1,0,0,0,26,4.103909910282363,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aABoAeCNyZYrHA1I5ao0wGlFLbgsEFFGJQm+uVHywXFQiEJ6/cfwUl+ulFfKf.RmfGOd2UagL4gs7qd9PsNbKm1+t0+kUBAhYIOxot1NDMmzw2vos98xDnkQdybG3.CarCw+j2yyqe3lyaFShJiGpFNbXes0KECXL0ee7e1TE29EnZH7.hidemyself.org.,1,0,0,0,194,5.761650879736009,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAB4AfCES2CDBb+M2/9U+PZpPrPx+8cw0MvUi/ELn3iqokG/vF1mb6mjnm4CC.3snAxV0PiO2ZUpy6CCkq6tnoXiVBGgLFxNJrBNZZcynXUtp9ZaQt5XCx1kAiMFd.uSIhjk/Nk6VnWHQN6hGEE0Zg3DCjCtRv6Ux4prpHm62qtQlTZS.hidemyself.org.,1,0,0,0,194,5.732915278856641,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aACIAgCDKeqA4pPr9WHYrT5Awt5uWDz2oG1vWdLj+MmTn5yzqACJOiUhtGGae.rMuxMccZOxNrTD75p/xof7CUE2BcnKaJeUbwdxWS6ISEOBgJw4omjYJaOplXE1N.ubwBfaqiFWnZyyzFHFaAofSkxqUKZX9IHduhIbKEYgxoggLHGt.hidemyself.org.,1,0,0,0,194,5.752334672441777,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aACYAhCIofqbXALye4D5O8gKP+nv2no8T2VNDao6A5RAhziazsM0cwwaYy/fV.rY/ffZD3HAlDum/Vj/FvGi6gOn6f6ZwU9rilx0t6RYG3QdMRqlN+JMowK8H3PeV.1gLiDjxW3x0SkjbVw/eyPS0NuY8l2VyisWXAXCUvJH1xqLhFg9.hidemyself.org.,1,0,0,0,194,5.768932598792068,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aACoAiCCQowhPSLxx46LmKmzdR2CBsHbpwXsezlkN7PLa5N+aeyNll924BaGV.elEX+a2VMsl6yBxiBI4DQ/NI/I1PDDP7uLi7t1sCMJUb2qJW35v5Zd+eXDwU3XH.jpHOuaR9GQLZCNRT5fhBaerrG4WK4ipWP1Qhl/YBCjFDEmw9ZU.hidemyself.org.,1,0,0,0,194,5.7451400372684995,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAC4AjCCykQ9HhjK6qg/CGmjtXkkVqXrlRxczv22w8wMiQxZeZNWXsEFCnQbE.MOtfoGzHYw9NGj1NGBYJ1N9hWlmr0ikoOD9+3LLu8JkJo7eLCLWVpUXo/4t4Cg/.rhgzX/XDFxf8RjGJsxq/L/QSxmto2W9WUp0V1qRzmkVF/HyELh.hidemyself.org.,1,0,0,0,194,5.721576459577156,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aADIAkCLUySbdR3ALVMf9kGq7ptcz+twonfxWuqTniYVygzr7Sg3oRRJYSM8N.QbjNVQ6fuplmB1Tt1AfvVkAYGf4Eg+us7O+c+mXTe1oR6DFBZnL0Ir0L6yK9COr.AP06HDaXkCmvWDDAnc/NdNQ18ybIjRRyJkjZCpsLcllfgq7nz9.hidemyself.org.,1,0,0,0,194,5.797499428408086,16,0,0,0,0,0,0,0,0,0,0,0
1,q+Z/9YANCFfl7HyLB3w0C/6n5T1LvQNofeBIa30h6SmDN1A4fFcPxr2xyclZWcO.ttaE9j1iRbHt0/r6xsKml9DJhCmv1ECPt53vrTMrdnCQp++f9XZmE/tEasWL238.wMqleC2ZjQZPcPYcmEPKmorudH/K/kiVrrdI0lpHYW9iUIyK0P.hidemyself.org.,1,1,0,0,194,5.7551137659002345,16,194,5.7551137659002345,16,3,2,1.0,0,0,0,0,0
1,q+Z/9oAOCPTcnzod/ke0PrzEhhro9xZFtUOiWl7TiczKjBDrFdVunPF45imrXLE.mtghQ7QjUCbe45Mun9AcFtkIRqRJGm78hsgoe//ZO2FEnCfwZnD9RSuNqZRFsHg.n/POZBHTmxEcfEDihL/llvdZCcI19f0qpJsbFGG231w+DG+k+M.hidemyself.org.,1,1,0,0,194,5.750178908142282,16,194,5.750178908142282,16,3,2,1.0,0,0,0,0,0
1,q+Z/94APCEO0xenx9Psl05gjKo4+Pdf1D5ISaZ1LNPx+nETgnynocVlS0nH2+pa.3k1cyH3VWnKtfufE/zfZb40hF+w6wNdtxh67D3hRZzSxkr9W4L4OVAjy9KOjgWi.3LYNY6ldr/gW6Psro6cUbwxEg9x8OBU9oIm0YMR+KPXyUC7pX0.hidemyself.org.,1,1,0,0,194,5.7536163738618145,16,194,5.7536163738618145,16,3,2,1.0,0,0,0,0,0
1,q+Z/+IAQBA.hidemyself.org.,1,1,0,0,26,4.286790198827112,16,26,4.286790198827112,16,3,2,1.0,0,0,0,0,0
1,q+aADYAlCKCpSJqixZd/0r/N3LSRudBQIPUEEXmKZzufwWXG8F6JmlECTBn8Tz7.8IlmXF7RERcu/swyAh1VbXK9aoaFXtUs8E4kmnpA+STzuwve4GB1BjPelBLhEBx.COxhzUWPzRYLAyfChyyNtWvc5LOY1hmxZS1Z8fC/a0C6w9m0VQ.hidemyself.org.,1,0,0,0,194,5.7821362841228,16,0,0,0,0,0,0,0,0,0,0,0
1,q+Z/+YARBA.hidemyself.org.,1,1,0,0,26,4.286790198827112,16,26,4.286790198827112,16,3,2,1.0,0,0,0,0,0
1,q+Z/+oASBA.hidemyself.org.,1,1,0,0,26,4.209867121904035,16,26,4.209867121904035,16,3,2,1.0,0,0,0,0,0
1,q+Z/+4ATBA.hidemyself.org.,1,1,0,0,26,4.286790198827112,16,26,4.286790198827112,16,3,2,1.0,0,0,0,0,0
1,q+aADoAmBA.hidemyself.org.,1,0,0,0,26,4.103909910282364,16,0,0,0,0,0,0,0,0,0,0,0
1,q+Z//IAUCCqo0Zrbh8xPex6g78op8b5mRUiOx2vPRihi/Q9gwSiXaiab6SOUxnV.FWFEv2AEdOljzCXO/lhkFs4N48cwpdogvFPn/JKVPS/vOQixJlGRY5txtk/ov3K.SMt+Pv0uzuJMckMq2Lurm8PuzxCtTNxTirUDWqLZ0Kdrch9Fxv.hidemyself.org.,1,1,0,0,194,5.742061863963945,16,194,5.742061863963945,16,3,2,1.0,0,0,0,0,0
1,q+Z//YAVBA.hidemyself.org.,1,1,0,0,26,4.286790198827112,16,26,4.286790198827112,16,3,2,1.0,0,0,0,0,0
1,q+aAD4AnBA.hidemyself.org.,1,0,0,0,26,4.257756064128516,16,0,0,0,0,0,0,0,0,0,0,0
1,q+Z//oAWCGi2E8I4P3lpsXO11j8MsRtQt6KLuuOaQfRNjuYCoL8zvEPTnlAePnw.El0ZCN1QWSdait7ctJQD+uPg5q9/vujdhaNsu38VD9At9mIf3nK5DyhLRW2Z9Zf.tPsPA0U9+Lj5dLAZWukxr4SycHwdU6YuLf7pNoxNbTfS4sRITs.hidemyself.org.,1,1,0,0,194,5.790962314572312,16,194,5.790962314572312,16,3,2,1.0,0,0,0,0,0
1,q+Z//4AXCDReZ2dkW0FpHARQEwDbEO1oVcORlBDHMmAApsk3kmORBGqrYovvfb1.rXv+5RdcSPVkQYmB+Ub4xlveCvmLNjuVQVdQNFmQ0wOKNXVvzH0a5pebAii+tsh.3JGRUa9HhTroDstvGMYB/LVVR1KX3U2PspYcTUD26STLHmaapj.hidemyself.org.,1,1,0,0,194,5.747868516716854,16,194,5.747868516716854,16,3,2,1.0,0,0,0,0,0
1,q+aAEIAoBA.hidemyself.org.,1,0,0,0,26,4.180832987205441,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAEYApBA.hidemyself.org.,1,0,0,0,26,4.257756064128516,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAEoAqCKiiuFZebln3FGwiVUFBhA/NUNPJ+pxpJikOS9k6/L+Q3voum1VHjRG.svRZX38O9ZhPDV2xbTshZ9mbIh7FH0cR41iGIPOdjOwjteSm7vFGenhwdQud0gO.5CcNtaJhuL9rhnuhXFhzhZnZ+2qn49ZemRdY0T3N0dAyVlimvQ.hidemyself.org.,1,0,0,0,194,5.739124728141027,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAE4ArBA.hidemyself.org.,1,0,0,0,26,4.180832987205441,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAFIAsCFU2l1medYJdbLr1zZg28Q1INA+JsoNTf4SQnbve9MG5HzMHUVkPJQU.ntxMraMMQ5IZ2p33fE4ubJ/m3g8Y8yOrrinuhjYRiLJWPZrdxyGg5Hl7TYsgXYp.mi0nxsO5Sp6dnIax8p5Y/QQxKyM+4bkNB8xtinxn7+K4u4+Vtb.hidemyself.org.,1,0,0,0,194,5.739801235625043,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAFYAtCGl05cY/plQgsW0Z2OcnX/J6qlsTpj8hn3FUux9EY7g7UXEuH+lGuF+.LKalGdGyIRRTlCe+DZAxxQZqmoyPOyFNgEFGTY8V0hWBxj6p42TOC/F3htg77Ju.vPub0puOt2+B1sgqvPy97JpAiXWLPHmlITRs3AAIR6QxhyewkZ.hidemyself.org.,1,0,0,0,194,5.745020178168102,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAFoAuCIG32v3Rp1c3gVO5iBu6rSd9HGIUB2s334ubelp/RRz+MHS+o81n3M0.IpBbCRiUzBsUmAuc0n/SWMwopNVHdZYieKVYmxbDuW8aEe9wLr/UlerqZ3Z9pWh.m+NWR1AFekjJ4P4eiJRQolw5UFTqE6fot7HyY5Hynq07/ljBID.hidemyself.org.,1,0,0,0,194,5.814442503035936,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAF4AvCDhVZbqxcLv181y2cqaLSzTBysU4mMBcgMHFHW6l+vccI0wTIzmZg1G.ubhYwf6iUwLMlwVcdbYbyF2USy3ENQqnEMQdBdYvh1J+MFbBFpO2djXYd40FCOv.dDcQtFhhGllO9mDYScPfWtdm7yEEw3UypUgY3w1UaviAZCKJiP.hidemyself.org.,1,0,0,0,194,5.687139069984289,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAAIAYCKJ/GdsXDHFZ5Y5QIPg5vvrOpLEKhTxph7CxLkdEU11jaYTdktMYTrp.2hg9yyrOhbJmHEtqIev1XNLsmsEOsaJKP4cmXvtvCpDZ+PRkYPtDENG9tVL0sLb.uV9n+4VNo/KejT0BJ5HM5RNc76M+V08mol1FWWZTpcnEaNmCsp.hidemyself.org.,1,1,0,0,194,5.764908273786264,16,194,5.764908273786264,16,3,2,1.0,0,0,0,0,0
1,q+aAAYAZCN5vqmOHulhRLrs4LI6D0jsZASZa2Y+sTpWJf4tgITMUnK4zWKlZC8o.v9oEZ05BWM2QxNC+kqyhv1ea0i/yIFRy5+8+YbrrK9BHYhQNwGJn4pI6J6RRtZP.W0zTWvMFTLXr9C8OQZnBM53sNNjz7H7/XuGvcIKzldBwYAUROS.hidemyself.org.,1,1,0,0,194,5.841299093726645,16,194,5.841299093726645,16,3,2,1.0,0,0,0,0,0
1,q+aAAoAaCFfRZhtDzVLgb9U1x4WRHY/T9MyGVtgXHf4qkS3RqBjyB5CdsznWkrz.ZvZZmp3bUqXdePF0t3/JX1ZKvR/IZShiz8sy4cO0bgojaQ2ZBSHGINTHijSfuzD.1zK5BzF+rl+vYvKpaGQFeMvPa4CQ2mr7f8vMJEfWX70R8OEGOB.hidemyself.org.,1,1,0,0,194,5.840280853203601,16,194,5.840280853203601,16,3,2,1.0,0,0,0,0,0
1,q+aAA4AbBA.hidemyself.org.,1,1,0,0,26,4.132944044980959,16,26,4.132944044980959,16,3,2,1.0,0,0,0,0,0
1,q+aAGIAwCGa4NOggHOe8uyzlB5whkMbfafDtW5Z0in8ReD8Fj8TF5ZaA+jQLQq6.EF4ebBCceo9/J8cQLNvUmDxoRwhiBYMsRuxdbsIvVgkCPSNJrY+GVLBHCE9cT9/.hYzirHCV4DHUYKdmb21FA8DHKOoWS5C+E8Rg9zGQ1voTihVhCe.hidemyself.org.,1,0,0,0,194,5.77802942081285,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aABIAcBA.hidemyself.org.,1,1,0,0,26,4.18083298720544,16,26,4.18083298720544,16,3,2,1.0,0,0,0,0,0
1,q+aABYAdBA.hidemyself.org.,1,1,0,0,26,4.103909910282363,16,26,4.103909910282363,16,3,2,1.0,0,0,0,0,0
1,q+aABoAeCNyZYrHA1I5ao0wGlFLbgsEFFGJQm+uVHywXFQiEJ6/cfwUl+ulFfKf.RmfGOd2UagL4gs7qd9PsNbKm1+t0+kUBAhYIOxot1NDMmzw2vos98xDnkQdybG3.CarCw+j2yyqe3lyaFShJiGpFNbXes0KECXL0ee7e1TE29EnZH7.hidemyself.org.,1,1,0,0,194,5.761650879736009,16,194,5.761650879736009,16,3,2,1.0,0,0,0,0,0
1,q+aAGYAxBA.hidemyself.org.,1,0,0,0,26,4.257756064128516,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAB4AfCES2CDBb+M2/9U+PZpPrPx+8cw0MvUi/ELn3iqokG/vF1mb6mjnm4CC.3snAxV0PiO2ZUpy6CCkq6tnoXiVBGgLFxNJrBNZZcynXUtp9ZaQt5XCx1kAiMFd.uSIhjk/Nk6VnWHQN6hGEE0Zg3DCjCtRv6Ux4prpHm62qtQlTZS.hidemyself.org.,1,1,0,0,194,5.732915278856641,16,194,5.732915278856641,16,3,2,1.0,0,0,0,0,0
1,q+aACIAgCDKeqA4pPr9WHYrT5Awt5uWDz2oG1vWdLj+MmTn5yzqACJOiUhtGGae.rMuxMccZOxNrTD75p/xof7CUE2BcnKaJeUbwdxWS6ISEOBgJw4omjYJaOplXE1N.ubwBfaqiFWnZyyzFHFaAofSkxqUKZX9IHduhIbKEYgxoggLHGt.hidemyself.org.,1,1,0,0,194,5.752334672441777,16,194,5.752334672441777,16,3,2,1.0,0,0,0,0,0
1,q+aAGoAyBA.hidemyself.org.,1,0,0,0,26,4.103909910282363,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aACYAhCIofqbXALye4D5O8gKP+nv2no8T2VNDao6A5RAhziazsM0cwwaYy/fV.rY/ffZD3HAlDum/Vj/FvGi6gOn6f6ZwU9rilx0t6RYG3QdMRqlN+JMowK8H3PeV.1gLiDjxW3x0SkjbVw/eyPS0NuY8l2VyisWXAXCUvJH1xqLhFg9.hidemyself.org.,1,1,0,0,194,5.768932598792068,16,194,5.768932598792068,16,3,2,1.0,0,0,0,0,0
1,q+aACoAiCCQowhPSLxx46LmKmzdR2CBsHbpwXsezlkN7PLa5N+aeyNll924BaGV.elEX+a2VMsl6yBxiBI4DQ/NI/I1PDDP7uLi7t1sCMJUb2qJW35v5Zd+eXDwU3XH.jpHOuaR9GQLZCNRT5fhBaerrG4WK4ipWP1Qhl/YBCjFDEmw9ZU.hidemyself.org.,1,1,0,0,194,5.7451400372684995,16,194,5.7451400372684995,16,3,2,1.0,0,0,0,0,0
1,q+aAG4AzBA.hidemyself.org.,1,0,0,0,26,4.257756064128516,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAHIA0CFJIBjTS7CWDkh9EFWzEFZzg/31v7qaqu6IPIcnXouCCSEgfnUXTNpD.k4Cc9pHMVmUduUym3cQSH/g9my/2C9Ahy/xI24IN9OwyGh+928ZgZDPGGU4bfsp.IH7x6/UDzw9Z+VXhVKr8RIEc9rJ0v7xGPN2LigbtuJNXsJzWnw.hidemyself.org.,1,0,0,0,194,5.789882159633241,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAHYA1CGamgbNru1s8VL7js6zHDWNDp9P++82AsYrWGu7bEFQD0N5lXSwzq1Y.hqGpfjaldq/kFOQ32dxOjn7xF+U00YbnI4RwIKM/6nGB2Z0r1+Z+ucArZjFC+v4.NhEg2OvIXI38bIkz8eS8fRJh3aLBcFyBZbKLAVg62FkWDL4Xu6.hidemyself.org.,1,0,0,0,194,5.831886203990856,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAHoA2CHGM47bOKmgYopDdkDjpRMsa03fgoJp06124Ofo6qsAht/qj0tql3/p.BGeV5kXz0fKVlpkcTg0PTJwEQnn2MJgCsFM9FmyklgaPCIEg6vPH8PO+FJLnwNx.Q91OWoFswMuHJgbR5w9Oy1OM1qX4bnMiyU02Cd5Q+UfiG75Q3F.hidemyself.org.,1,0,0,0,194,5.768666294163584,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAH4A3COXRL536J89pWOCXc8LRhtiz3OUNubE5Aao6wxJvpcry0YLyfzESeVL.5saLN+JEEVfSYOP+1h39B+pogoy89XfgNFc72KNPAmdfPzG8hhK3+/drx4PQwIq.yPcHhi7CvL9idhDO8JxnwpxSZkjm3Lrd0tSXIa+v9Z1yj6Fa0B.hidemyself.org.,1,0,0,0,194,5.7738391682751855,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAIIA4CE2sqPsV9XP1HkdTvtnbXangSB9+QFdZCS82v5JsKsFT/IzgI7JtXO+.kRmUG5fNjEYIopCJrUvqWs3syVDb8cHQEOK1FnJqqCs76W7xFDB3vuXkc2xyU76.8D7m1Uaa15JWE+6qYbvJGmXiWYbupBukmCNeL0pc6ysnMvIQVQ.hidemyself.org.,1,0,0,0,194,5.803881064194356,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAIYA5CLfwTrekoJfcEp690b4HOjZQmRcrQnUX59EEaNqREd+LnTDigdzPFpN.xmzPSPLuKBr6AALfXP3EUhxmx6aSOlvg0uMmv9tsb5ih4VRbl+vYVa1trlJ0ZCA.4ZVYgb2fuFt4qdJRBp0gqUNEWfpDMnehWX2cW4fOpK1DvvQVXA.hidemyself.org.,1,0,0,0,194,5.794338716799389,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAIoA6CNDeDSefA918DtvCvfHViE5s9ptaK88QLcxltJNVetTdJyjcD4HXow8.4ScpDTfGunBAvRLYX2k/nXLel6Ze/ydpW4hDXeYltQ5aP4a1lSw8uJG5m8IbJ8m.AL2H+vQkl28xVup3OeXDxibgx6WzJ+8ch3taZh7bFixaCfxe44.hidemyself.org.,1,0,0,0,194,5.701353665163785,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAC4AjCCykQ9HhjK6qg/CGmjtXkkVqXrlRxczv22w8wMiQxZeZNWXsEFCnQbE.MOtfoGzHYw9NGj1NGBYJ1N9hWlmr0ikoOD9+3LLu8JkJo7eLCLWVpUXo/4t4Cg/.rhgzX/XDFxf8RjGJsxq/L/QSxmto2W9WUp0V1qRzmkVF/HyELh.hidemyself.org.,1,1,0,0,194,5.721576459577156,16,194,5.721576459577156,16,3,2,1.0,0,0,0,0,0
1,q+aADIAkCLUySbdR3ALVMf9kGq7ptcz+twonfxWuqTniYVygzr7Sg3oRRJYSM8N.QbjNVQ6fuplmB1Tt1AfvVkAYGf4Eg+us7O+c+mXTe1oR6DFBZnL0Ir0L6yK9COr.AP06HDaXkCmvWDDAnc/NdNQ18ybIjRRyJkjZCpsLcllfgq7nz9.hidemyself.org.,1,1,0,0,194,5.797499428408086,16,194,5.797499428408086,16,3,2,1.0,0,0,0,0,0
1,q+aADYAlCKCpSJqixZd/0r/N3LSRudBQIPUEEXmKZzufwWXG8F6JmlECTBn8Tz7.8IlmXF7RERcu/swyAh1VbXK9aoaFXtUs8E4kmnpA+STzuwve4GB1BjPelBLhEBx.COxhzUWPzRYLAyfChyyNtWvc5LOY1hmxZS1Z8fC/a0C6w9m0VQ.hidemyself.org.,1,1,0,0,194,5.7821362841228,16,194,5.7821362841228,16,3,2,1.0,0,0,0,0,0
1,q+aADoAmBA.hidemyself.org.,1,1,0,0,26,4.103909910282364,16,26,4.103909910282364,16,3,2,1.0,0,0,0,0,0
1,q+aAI4A7CIBxH2ieGhqMwsBn93u7DsnE1U+plHDPWzyfF05hy06JKCygP1AdBY2.I4H77hDIukcw4PAvZ07L+2a6kMjWBcTVFfAc87yp+eZ10bXR78x4yNl6bhm6ERt.Cvef7eP/vRpONjJYZzfuTFBKXhu0cObBxtvzr7nWIsY+PTQG42.hidemyself.org.,1,0,0,0,194,5.80855331197889,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAD4AnBA.hidemyself.org.,1,1,0,0,26,4.257756064128516,16,26,4.257756064128516,16,3,2,1.0,0,0,0,0,0
1,q+aAEIAoBA.hidemyself.org.,1,1,0,0,26,4.180832987205441,16,26,4.180832987205441,16,3,2,1.0,0,0,0,0,0
1,q+aAEYApBA.hidemyself.org.,1,1,0,0,26,4.257756064128516,16,26,4.257756064128516,16,3,2,1.0,0,0,0,0,0
1,q+aAJIA8BA.hidemyself.org.,1,0,0,0,26,4.257756064128517,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAEoAqCKiiuFZebln3FGwiVUFBhA/NUNPJ+pxpJikOS9k6/L+Q3voum1VHjRG.svRZX38O9ZhPDV2xbTshZ9mbIh7FH0cR41iGIPOdjOwjteSm7vFGenhwdQud0gO.5CcNtaJhuL9rhnuhXFhzhZnZ+2qn49ZemRdY0T3N0dAyVlimvQ.hidemyself.org.,1,1,0,0,194,5.739124728141027,16,194,5.739124728141027,16,3,2,1.0,0,0,0,0,0
1,q+aAE4ArBA.hidemyself.org.,1,1,0,0,26,4.180832987205441,16,26,4.180832987205441,16,3,2,1.0,0,0,0,0,0
1,q+aAJYA9BA.hidemyself.org.,1,0,0,0,26,4.257756064128517,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAFIAsCFU2l1medYJdbLr1zZg28Q1INA+JsoNTf4SQnbve9MG5HzMHUVkPJQU.ntxMraMMQ5IZ2p33fE4ubJ/m3g8Y8yOrrinuhjYRiLJWPZrdxyGg5Hl7TYsgXYp.mi0nxsO5Sp6dnIax8p5Y/QQxKyM+4bkNB8xtinxn7+K4u4+Vtb.hidemyself.org.,1,1,0,0,194,5.739801235625043,16,194,5.739801235625043,16,3,2,1.0,0,0,0,0,0
1,q+aAFYAtCGl05cY/plQgsW0Z2OcnX/J6qlsTpj8hn3FUux9EY7g7UXEuH+lGuF+.LKalGdGyIRRTlCe+DZAxxQZqmoyPOyFNgEFGTY8V0hWBxj6p42TOC/F3htg77Ju.vPub0puOt2+B1sgqvPy97JpAiXWLPHmlITRs3AAIR6QxhyewkZ.hidemyself.org.,1,1,0,0,194,5.745020178168102,16,194,5.745020178168102,16,3,2,1.0,0,0,0,0,0
1,q+aAJoA+BA.hidemyself.org.,1,0,0,0,26,4.103909910282364,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAJ4A/BA.hidemyself.org.,1,0,0,0,26,4.257756064128517,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAKIBACDhSDnmMQ9WOEVwV37X28+ZYKI8fJBD9xXHO2wMji9VRyFaxCKRgKKh.GYaYwuxw6S0w6w5TTBo4EtilPzLxxodwGtiH/6e1o9sA15XS/UMTFq42TXskdum.OhomPADUFX0meNXqDfLEtHsQtqHiUcQVkCDLE+6NbndogYxQ/M.hidemyself.org.,1,0,0,0,194,5.806393853024327,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAKYBBBA.hidemyself.org.,1,0,0,0,26,4.18083298720544,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAKoBCCHecXaP2uL4j31rB5dKcrHJEkrdP42Q2OTaFQkJXUnlaDbZQ5dIY175.J1RrFnSUZw07RzYuHAcPpqiEEg6LGnuC4W2G/ORQ+g0LANqyGVOuB8obQdueOw2.4LWBtFVWM5dCUeHBrzjvAK67hpnacoqljHzWA6xmPZLetIE4Ix.hidemyself.org.,1,0,0,0,194,5.826979634507742,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAK4BDCPUR2of8bsNxtdeRbo4Gl/mpthE13/gMCY7I38mPYotGV2VUegXcmwD.Ae64uljsE2V8saNrUiArEmK6e1ndiwTPEoBVrCk0MQ/iZ42DsxxSJMssIsdL4x4.M/j++RAZNA+EmaxVwjS2/Rst2rWVZNyxbnv9f0VR9KZGgCwhaH.hidemyself.org.,1,0,0,0,194,5.69629979922901,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aALIBECIR6SR/7+/MyYriXnqXW0vTp/JjVKOdkqDXZdovEzbVZtSIXHJcVQfB.JJGoeMMK4VmeF+b2twnsZUva4Wy6hY1daY3DlJzGcMFenhMbBGsD1CNEpUu/B65.cRjR9EfDxjTYI1queHaNrkw7c7RRorpAvi9RK+0YpSAHACJx0U.hidemyself.org.,1,0,0,0,194,5.848145736890872,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aALYBFCCVCXhooVK47Id2mKBy/BEXWAXB3JcW3/+EnXToX+sDLjOajooFFuUU.25I7/YJvfr0NJCPouZojb6RPCQa5sNF/Z+Dt++DnVG7Vdwd1Jg8Wdiv73L5357Q.rnciIQlKpBQMTq0UKIVTMkZ8EVQXR5VyTWLGhb/LRslqy+UCp8.hidemyself.org.,1,0,0,0,194,5.728710882181559,16,0,0,0,0,0,0,0,0,0,0,0
1,q+aAFoAuCIG32v3Rp1c3gVO5iBu6rSd9HGIUB2s334ubelp/RRz+MHS+o81n3M0.IpBbCRiUzBsUmAuc0n/SWMwopNVHdZYieKVYmxbDuW8aEe9wLr/UlerqZ3Z9pWh.m+NWR1AFekjJ4P4eiJRQolw5UFTqE6fot7HyY5Hynq07/ljBID.hidemyself.org.,1,1,0,0,194,5.814442503035936,16,194,5.814442503035936,16,3,2,1.0,0,0,0,0,0
