label,qname,qdcount,ancount,arcount,nscount,qd_qname_len,qd_qname_shannon,qd_qtype,an_rrname_len,an_rrname_shannon,an_type,an_ttl,an_rdata_len,an_rdata_shannon,ar_rrname_len,ar_rrname_shanonn,ar_type,ar_rdata_len,ar_rdata_shannon
2,c.1.47216.tunnel.example.org.,1,0,0,0,29,3.9523029776623866,5,0,0,0,0,0,0,0,0,0,0,0
2,c.1.47216.tunnel.example.org.,1,1,0,1,29,3.9523029776623866,5,19,3.5368867237421693,5,60,4,1.5,0,0,0,0,0
2,0.d.1.50859.tunnel.example.org.,1,0,0,0,31,3.9088294730782716,5,0,0,0,0,0,0,0,0,0,0,0
2,0.d.1.50859.tunnel.example.org.,1,1,0,1,31,3.9088294730782716,5,19,3.5368867237421693,5,60,45,4.852855596281597,0,0,0,0,0
2,d.e.1.11048.tunnel.example.org.,1,0,0,0,31,3.779797215013755,5,0,0,0,0,0,0,0,0,0,0,0
2,d.e.1.11048.tunnel.example.org.,1,1,0,1,31,3.779797215013755,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
2,c.1.9015.tunnel.example.org.,1,0,0,0,28,3.869331261111518,16,0,0,0,0,0,0,0,0,0,0,0
2,c.1.9015.tunnel.example.org.,1,1,0,1,28,3.869331261111518,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,AABAEDqArQ7e9bfzXSaajALBGJJU2KJBSCSg/4YwM8tfbk+zwjKJbuLjiweADM4.sO7EG7FP0WMCDeM7+tvuTjK0uPphXYHnNf9fuvF53LI9hVyeTx+zk0o5Sr2EHya.GElNOpt2KO+diBxJpnPiksMLqiFvFwXq4zIw9WBYQo55477A+Gy6kbhVQ/H4YSU.pSAetLzJLV/WgdZVDpGT.0.f.1.5490.tunnel.example.org.,1,0,0,0,243,5.817750534210073,16,0,0,0,0,0,0,0,0,0,0,0
2,FRttExXU+X5O9rzL2w/9fdPKqGvR21f34mCmYSY05zlTzaxCQXEIpdyVZIMVsYF.VN1bl+mbx5LXe3EBHIfCj76ElKQkJHyIe/SiJjDw66aGwYjo+k28K7NgjNLOKSO.fb7l8e2xMO+T/WDQ8k5qaz4t9dDOwNUJLQZFGL7aL/3topq9Y6KS9g9UiI/m0/0.UpaIIakbJa0/KmmYpLEd.1.f.1.68.tunnel.example.org.,1,0,0,0,241,5.778988790649933,16,0,0,0,0,0,0,0,0,0,0,0
