qdcount,ancount,arcount,nscount,qd_qname_len,qd_qname_shannon,qd_qtype,an_rrname_len,an_rrname_shannon,an_type,an_ttl,an_rdata_len,an_rdata_shannon,ar_rrname_len,ar_rrname_shanonn,ar_type,ar_rdata_len,ar_rdata_shannon
1.0,0.0,1.0,0.0,12.0,2.8553885422075336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,2.8553885422075336,1.0,12.0,2.8553885422075336,1.0,312.0,14.0,2.6455933144511468,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,18.0,3.5032583347756456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,18.0,3.5032583347756456,1.0,18.0,3.5032583347756456,1.0,49.0,13.0,2.4493118330264463,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,18.0,3.4193819456463714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,18.0,3.4193819456463714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.3787834934861767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,14.0,3.3787834934861767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,8.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,8.0,2.5,1.0,8.0,2.5,1.0,299.0,13.0,2.6612262562697895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.323231428797621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,15.0,3.323231428797621,1.0,15.0,3.323231428797621,1.0,299.0,14.0,2.610577243331643,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.454822399946607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,17.0,3.454822399946607,1.0,17.0,3.454822399946607,1.0,211.0,14.0,2.8423709931771093,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.09306920777189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.09306920777189,1.0,14.0,3.09306920777189,1.0,400.0,14.0,2.6455933144511468,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,3.121928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,3.121928094887362,1.0,10.0,3.121928094887362,1.0,3599.0,12.0,2.8553885422075336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.095795255000934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.095795255000934,1.0,11.0,3.095795255000934,1.0,3599.0,14.0,2.7534343861887853,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.3787834934861767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.3787834934861767,1.0,14.0,3.3787834934861767,1.0,79.0,13.0,2.353533948577482,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.734521664779752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,17.0,3.734521664779752,1.0,17.0,3.734521664779752,1.0,12.0,13.0,2.8731406795131336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.3787834934861767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.3787834934861767,1.0,14.0,3.3787834934861767,1.0,14399.0,13.0,2.66122625626979,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,3.121928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,3.121928094887362,1.0,10.0,3.121928094887362,1.0,9216.0,14.0,2.610577243331642,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.7321588913645702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,2.7321588913645702,1.0,11.0,2.7321588913645702,1.0,22.0,13.0,2.287783719941071,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.921928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,2.921928094887362,1.0,10.0,2.921928094887362,1.0,1609.0,14.0,2.495602923729013,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,2.950212064914747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,14.0,2.950212064914747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.180832987205441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,13.0,3.180832987205441,1.0,13.0,3.180832987205441,1.0,299.0,14.0,2.6455933144511468,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.550340709546388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,2.550340709546388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.3248629576173574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.3248629576173574,1.0,14.0,3.3248629576173574,1.0,599.0,14.0,2.556656707462823,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,22.0,3.5383105956150063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,22.0,3.5383105956150063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,3.0,1.0,0.0,9.0,2.725480556997868,1.0,9.0,2.725480556997868,1.0,196.0,12.0,2.8553885422075336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,11.0,3.0957952550009344,1.0,11.0,3.0957952550009344,1.0,243.0,12.0,2.625814583693911,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.277613436819116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.277613436819116,1.0,11.0,3.277613436819116,1.0,59.0,13.0,2.8150724101159437,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.7321588913645702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,2.7321588913645702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,2.751629167387823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,12.0,2.751629167387823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.2776134368191165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.2776134368191165,1.0,11.0,3.2776134368191165,1.0,299.0,14.0,2.896291529045928,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.085055102756477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,13.0,3.085055102756477,1.0,13.0,3.085055102756477,1.0,533.0,12.0,2.8553885422075336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.4548223999466066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,17.0,3.4548223999466066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.4565647621309536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,15.0,3.4565647621309536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.3787834934861767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.3787834934861767,1.0,14.0,3.3787834934861767,1.0,1199.0,13.0,2.6612262562697895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.084962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,3.084962500721156,1.0,12.0,3.084962500721156,1.0,25.0,13.0,2.8150724101159437,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,16.0,3.5,1.0,16.0,3.5,1.0,1106.0,12.0,2.8553885422075336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.94770277922009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,9.0,2.94770277922009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.0269868333592873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,13.0,3.0269868333592873,1.0,13.0,3.0269868333592873,1.0,7199.0,13.0,2.6612262562697895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,20.0,3.584183719779188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,20.0,3.584183719779188,1.0,20.0,3.584183719779188,1.0,299.0,14.0,2.6455933144511468,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.3927474104487847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,13.0,3.3927474104487847,1.0,13.0,3.3927474104487847,1.0,224.0,13.0,2.9689185639620974,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.94770277922009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,9.0,2.94770277922009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.721928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,10.0,2.721928094887362,1.0,10.0,2.721928094887362,1.0,19.0,13.0,2.199687794731328,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,21.0,3.6897037321995474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,21.0,3.6897037321995474,1.0,21.0,3.6897037321995474,1.0,83.0,14.0,2.35274578087187,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.327819531114783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,16.0,3.327819531114783,1.0,16.0,3.327819531114783,1.0,299.0,11.0,2.481714572986073,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.277613436819116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,8.0,1.0,0.0,11.0,3.277613436819116,1.0,11.0,3.277613436819116,1.0,45.0,14.0,2.8423709931771093,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,3.121928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,10.0,3.121928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.3787834934861767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.3787834934861767,1.0,14.0,3.3787834934861767,1.0,3022.0,12.0,2.4591479170272446,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.7219280948873625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,5.0,1.0,0.0,10.0,2.7219280948873625,1.0,10.0,2.7219280948873625,1.0,19941.0,12.0,2.688721875540867,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.506890595608519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,15.0,3.506890595608519,1.0,15.0,3.506890595608519,1.0,3599.0,11.0,2.481714572986073,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,19.0,3.6163485660751657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,19.0,3.6163485660751657,1.0,19.0,3.6163485660751657,1.0,299.0,10.0,2.4464393446710155,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,7.0,2.5216406363433186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,7.0,2.5216406363433186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.721928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,2.721928094887362,1.0,10.0,2.721928094887362,1.0,1799.0,14.0,2.35274578087187,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,4.0,1.0,0.0,11.0,3.0957952550009344,1.0,11.0,3.0957952550009344,1.0,192.0,15.0,2.4225797618424916,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,18.0,3.5724312513221195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,18.0,3.5724312513221195,1.0,18.0,3.5724312513221195,1.0,3599.0,12.0,2.688721875540867,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,2.9852281360342516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,2.9852281360342516,1.0,14.0,2.9852281360342516,1.0,299.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,16.0,3.5,1.0,16.0,3.5,1.0,51.0,13.0,2.66122625626979,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.7219280948873625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,2.7219280948873625,1.0,10.0,2.7219280948873625,1.0,299.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,3.121928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,3.121928094887362,1.0,10.0,3.121928094887362,1.0,2841.0,14.0,2.6455933144511468,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.084962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,3.084962500721156,1.0,12.0,3.084962500721156,1.0,3599.0,12.0,2.792481250360578,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.323231428797621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,0.0,15.0,3.323231428797621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.3787834934861767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,8.0,1.0,0.0,14.0,3.3787834934861767,1.0,14.0,3.3787834934861767,1.0,59.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.373557262275185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,15.0,3.373557262275185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.182005814760214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.182005814760214,1.0,14.0,3.182005814760214,1.0,59.0,13.0,2.8150724101159437,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.182005814760214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.182005814760214,1.0,14.0,3.182005814760214,1.0,299.0,12.0,2.396240625180289,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,16.0,3.125,1.0,16.0,3.125,1.0,299.0,14.0,2.699513850319966,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.337175341123077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,17.0,3.337175341123077,1.0,17.0,3.337175341123077,1.0,3599.0,14.0,2.699513850319966,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.481714572986073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,2.481714572986073,1.0,11.0,2.481714572986073,1.0,29.0,13.0,2.2954656791802917,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,2.918295834054489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,2.918295834054489,1.0,12.0,2.918295834054489,1.0,3599.0,12.0,2.625814583693911,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.095795255000934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,3.0,1.0,0.0,11.0,3.095795255000934,1.0,11.0,3.095795255000934,1.0,7.0,11.0,2.413088436425758,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,2.9219280948873623,1.0,10.0,2.9219280948873623,1.0,514.0,13.0,2.66122625626979,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.32323142879762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,15.0,3.32323142879762,1.0,15.0,3.32323142879762,1.0,3461.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,21.0,3.7489948035250964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,21.0,3.7489948035250964,1.0,21.0,3.7489948035250964,1.0,299.0,14.0,2.8962915290459286,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,3.121928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,3.121928094887362,1.0,10.0,3.121928094887362,1.0,488.0,14.0,2.556656707462823,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,2.9139770731827523,1.0,11.0,2.9139770731827523,1.0,296.0,14.0,2.8962915290459286,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.845350936622437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,2.845350936622437,1.0,11.0,2.845350936622437,1.0,123.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.378783493486176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,14.0,3.378783493486176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.94770277922009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,6.0,1.0,0.0,9.0,2.94770277922009,1.0,9.0,2.94770277922009,1.0,2455.0,13.0,1.9877733714879842,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.4992275471326932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,17.0,3.4992275471326932,1.0,17.0,3.4992275471326932,1.0,11.0,12.0,2.625814583693911,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,16.0,3.5,1.0,16.0,3.5,1.0,2372.0,12.0,2.688721875540867,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.663532754804255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,2.663532754804255,1.0,11.0,2.663532754804255,1.0,299.0,12.0,2.6258145836939115,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.327819531114783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,16.0,3.327819531114783,1.0,16.0,3.327819531114783,1.0,14399.0,14.0,2.8423709931771093,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.521640636343319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,14.0,3.521640636343319,1.0,14.0,3.521640636343319,1.0,299.0,13.0,2.449311833026446,1.0,-0.0,41.0,0.0,0.0
